id,question,reference_answer,expected_chunk_ids,expected_document_ids,expected_document_version_ids,expected_keywords,expects_abstention,category,status
eval-121,"Selon «DOC22_Commercial_Partenariats_Entreprises», que précise le corpus sur le point suivant : Rapport sur les partenariats télécom et les clients entreprises + Objectif + Présenter l'état des partenariats télécom e ?","Rapport sur les partenariats télécom et les clients entreprises + Objectif + Présenter l'état des partenariats télécom et du portefeuille de clients entreprises de Bomoko Telecom, en appui à l'objectif de croissance de 20 % du chiffre d'affaires entreprise fixé pour 2026-2028. + Contexte + Le segment entreprises de Bomoko Telecom repose principalement sur des offres de liaisons louées et de connectivité IP VPN/MPLS, destinées aux entreprises et institutions ayant besoin de connexions dédiées entre plusieurs sites. + Description + Portefeuille actuel : clients dans les secteurs bancaire, minier et institutionnel, principalement à Kinshasa et Lubumbashi. + Partenariat d'itinérance nationale avec un opérateur tiers pour la fourniture de capacité de transmission dans certaines zones non couvertes en propre.",[5],[2],[2],"[""Rapport"", ""partenariats"", ""télécom"", ""clients"", ""entreprises"", ""Objectif"", ""Présenter"", ""portefeuille""]",False,factual,candidate_review
eval-122,"Selon «Dossier_Partenariat_B2B_TelcoAI», que précise le corpus sur le point suivant : Risques et recommandations + Risque de délai de déploiement sur les sites hors zone fibre prioritaire : recommandation d ?",Risques et recommandations + Risque de délai de déploiement sur les sites hors zone fibre prioritaire : recommandation de prévoir une solution de connectivité 4G transitoire dès la phase de déploiement. + Risque de dépendance commerciale à un client unique de grande taille : recommandation de poursuivre en parallèle la diver,[18],[5],[5],"[""Risques"", ""recommandations"", ""Risque"", ""délai"", ""déploiement"", ""sites"", ""fibre"", ""prioritaire""]",False,factual,candidate_review
eval-123,"Selon «Strategie_Commerciale_Annuelle_TelcoAI», que précise le corpus sur le point suivant : Le marché reste marqué par une forte croissance de la demande de données mobiles, une adoption progressive de la 4G, un  ?","Le marché reste marqué par une forte croissance de la demande de données mobiles, une adoption progressive de la 4G, un déploiement naissant de la 5G dans certaines zones stratégiques, et une demande croissante de connectivité fibre et de solutions entreprises (VPN, MPLS, liaisons dédiées). + L'année N-1 a été marquée par la poursuite du déploiement du PROJECT CONNECT RDC (extension de la couverture 4G) et par les premièr",[22],[6],[6],"[""marché"", ""reste"", ""marqué"", ""forte"", ""croissance"", ""demande"", ""données"", ""mobiles""]",False,factual,candidate_review
eval-124,"Selon «DOC21_Cybersecurite_Protection_Donnees_Abonnes_V2», que précise le corpus sur le point suivant : Politique de protection des données des abonnés + Objectif + Définir les principes et mesures de protection des données  ?","Politique de protection des données des abonnés + Objectif + Définir les principes et mesures de protection des données personnelles des abonnés de Bomoko Telecom, conformément aux obligations réglementaires applicables au secteur télécom. + Cette version 2.0 étend la politique aux transferts internationaux de données liés aux accords d'interconnexion et d'itinérance, et renforce plusieurs exigences techniques et organisationnelles introduites depuis la version 1.1. + Champ d'application + Cette politique s'applique à l'ensemble des données personnelles des abonnés traitées par Bomoko Telecom : identité, historique de communication, localisation, données de facturation. + Nouveauté v2.0 : le champ d'application est étendu aux données échangées avec des opérateurs tiers dans le cadre des accords d'inte",[46],[11],[11],"[""Politique"", ""protection"", ""données"", ""abonnés"", ""Objectif"", ""Définir"", ""principes"", ""mesures""]",False,factual,candidate_review
eval-125,"Selon «DOC43_Audit_Securite_Externe_NzuriCyberAudit (1)», que précise le corpus sur le point suivant : s d'un test contrôlé + d'attaque volumétrique sur une passerelle + d'interconnexion a atteint 7 minutes, au-delà de la + ?","s d'un test contrôlé + d'attaque volumétrique sur une passerelle + d'interconnexion a atteint 7 minutes, au-delà de la + cible interne de 5 minutes fixée par la politique de + protection anti-DDoS (Projet Bouclier). + ├ëlevée + Renforcer la capacité de + mitigation automatique sur les + passerelles d'interconnexion + avant l'extension du trafic 5G à + Goma. + La revue mensuelle des habilitations d'accès aux + données abonnés, introduite en mars 2026, est + correctement appliquée mais ne couvre pas encore + les comptes techniques utilisés par les intégrations + automatisées entre systèmes. + Moyenne + ├ëtendre le périmètre de la revue + mensuelle aux comptes + techniques et de service. + Le chiffrement AES-256 des données personnelles + est correctement appliqué au repos ; un système + périphérique legacy lié à la facturation des compt",[55],[12],[12],"[""contrôlé"", ""attaque"", ""volumétrique"", ""passerelle"", ""interconnexion"", ""atteint"", ""minutes"", ""cible""]",False,factual,candidate_review
eval-126,"Selon «DOC43_Audit_Securite_Externe_NzuriCyberAudit (1)», que précise le corpus sur le point suivant : La revue contractuelle des clauses de + protection des données pour les accords d'interconnexion et d'itinérance, dont l ?","La revue contractuelle des clauses de + protection des données pour les accords d'interconnexion et d'itinérance, dont l'accord conclu avec Kivu + Access Telecom, a également été vérifiée conforme. + Conclusion + Le niveau de maturité sécuritaire de Bomoko Telecom est jugé satisfaisant, avec une action corrective + prioritaire à mener sur le délai de mitigation DDoS avant toute extension significative du trafic + international lié à l'extension 5G.",[57],[12],[12],"[""revue"", ""contractuelle"", ""clauses"", ""protection"", ""données"", ""accords"", ""interconnexion"", ""itinérance""]",False,factual,candidate_review
eval-127,"Selon «Politique_Cybersecurite_Telecom_TelcoAI», que précise le corpus sur le point suivant : Responsabilités + Direction Cybersécurité Télécom : définition, mise à jour et pilotage de la politique de sécurité. + D ?","Responsabilités + Direction Cybersécurité Télécom : définition, mise à jour et pilotage de la politique de sécurité. + Direction Technique et Réseaux : mise en ┼ôuvre des mesures de sécurité sur les équipements RAN, Core Network et transmission. + NOC : détection et remontée des anomalies de sécurité observées sur le réseau. + Direction Juridique et Réglementation : conformité des mesures de protection des données des abonnés. + Ensemble des collaborateurs disposant d'un accès aux systèmes télécom : respect des règles d'accès et de confidentialité définies par la présente politique. + 7.",[63],[13],[13],"[""Responsabilités"", ""Direction"", ""Cybersécurité"", ""Télécom"", ""définition"", ""pilotage"", ""politique"", ""sécurité""]",False,factual,candidate_review
eval-128,"Selon «Rapport_Incident_Securite_DDoS_TelcoAI», que précise le corpus sur le point suivant : RAPPORT D'INCIDENT DE S├ëCURIT├ë ÔÇö TENTATIVE D'ATTAQUE DDoS SUR UN POINT D'INTERCONNEXION + Direction Cybersécurité Té ?",RAPPORT D'INCIDENT DE S├ëCURIT├ë ÔÇö TENTATIVE D'ATTAQUE DDoS SUR UN POINT D'INTERCONNEXION + Direction Cybersécurité Télécom ÔÇö Document fictif à usage interne / test de corpus + Entreprise : TELCOAI S.A. (TelcoAI) + Département : Direction Cybersécurité Télécom + Classification : SECRET + Date : 11 juin N + Version : 1.0 + Auteur : ├ëquipe Réponse aux Incidents ÔÇö Direction Cybersécurité Télécom + Statut : Clôturé ÔÇö retour d'expérience réalisé + Projet associé : PROJECT NETWORK RELIABILITY + 1.,[67],[14],[14],"[""RAPPORT"", ""INCIDENT"", ""ëCURIT"", ""TENTATIVE"", ""ATTAQUE"", ""POINT"", ""INTERCONNEXION"", ""Direction""]",False,factual,candidate_review
eval-129,"Selon «Rapport_Incident_Securite_DDoS_TelcoAI», que précise le corpus sur le point suivant : Description / Contenu principal + Chronologie de l'incident (heures locales, fictives) : + L'analyse post-incident indiq ?","Description / Contenu principal + Chronologie de l'incident (heures locales, fictives) : + L'analyse post-incident indique que le volume de trafic anormal a été détecté rapidement gr├óce à la surveillance continue assurée par le NOC, et que les mesures d'atténuation prévues par la procédure de réponse à une attaque ont permis de limiter l'impact sur les abonnés. + 5.",[69],[14],[14],"[""Description"", ""Contenu"", ""principal"", ""Chronologie"", ""incident"", ""heures"", ""locales"", ""fictives""]",False,factual,candidate_review
eval-130,"Selon «Rapport_Incident_Securite_DDoS_TelcoAI», que précise le corpus sur le point suivant : 'astreinte Cybersécurité. + Escalade immédiate vers le Directeur Cybersécurité conformément au seuil de gravité de l'inc ?",'astreinte Cybersécurité. + Escalade immédiate vers le Directeur Cybersécurité conformément au seuil de gravité de l'incident. + Coordination en temps réel entre le NOC et la Direction Cybersécurité Télécom durant toute la durée de l'incident. + Organisation d'une réunion de retour d'expérience dans les heures suivant la résolution de l'incident. + Mise à jour du registre des incidents de sécurité et transmission d'une synthèse à la Direction Générale. + 6.,[70],[14],[14],"[""astreinte"", ""Cybersécurité"", ""Escalade"", ""immédiate"", ""Directeur"", ""conformément"", ""seuil"", ""gravité""]",False,factual,candidate_review
eval-131,"En croisant les deux passages du document «Commercial Acquisition Abonnés», que peut-on déduire des éléments suivants : «Stratégie commerciale d'acquisition d'abonnés aux offres 4G/5G + Objectif + Décr» et «irection Technique et Réseaux, afin d'éviter toute promesse commerciale sur une » ?","Stratégie commerciale d'acquisition d'abonnés aux offres 4G/5G + Objectif + Décrire la stratégie commerciale visant à accro├«tre la part des abonnés utilisant des offres de données mobiles 4G/5G, conformément à l'objectif de 65 % de la base totale d'ici fin 2028 fixé par le rapport stratégique de la Direction Générale. + Contexte + Fin 2025, la part des abonnés sur offres 4G/5G data s'établit à 48 % de la base totale de 9,5 millions d'abonnés. irection Technique et Réseaux, afin d'éviter toute promesse commerciale sur une zone non encore couverte. + Conclusion + Cette stratégie commerciale soutient directement l'objectif de croissance de la base d'abonnés et de migration vers les offres data fixé pour la période 2026-2028.","[1, 4]",[1],[1],"[""Stratégie"", ""commerciale"", ""acquisition"", ""abonnés"", ""offres"", ""Objectif"", ""Décrire"", ""stratégie"", ""visant"", ""accro""]",False,multi_chunk,candidate_review
